transaction_id,sale_date,amount,quantity,discount_rate,status,payment_method,is_prime_member,is_gift,customer_segment,product_category,shipping_notes
Professional Service #3289,20240204,4830.47,18.85,0.37,refunded,paypal,no,NO,New,Sports,Express delivery 926
Professional Entry #3290,20240117,1172.72,70.47,0.07,cancelled,pix,false,false,Regular,Electronics,
Basic Record #3291,27/03/2024,1277.42,1.22,0.35,refunded,credit_card,False,False,Inactive,Electronics,Gift wrap 23
Enterprise Service #3292,2024-05-10,2079.91,18.33,,completed,debit_card,não,Y,Regular,Books,Gift wrap 976
Enterprise Service #3293,02/05/2025,4878.00,15.93,0.32,cancelled,debit_card,false,false,Inactive,Sports,
Advanced Entry #3294,2024-08-05,3682.39,2.15,0.28,cancelled,debit_card,False,NO,Regular,Toys,Pickup 571
Custom Service #3295,20250811,1323.94,69.11,0.30,pending,debit_card,N,true,VIP,Toys,Standard shipping 29
Professional Resource #3296,2024-06-17,505.27,62.66,,refunded,paypal,False,NO,Inactive,Electronics,Standard shipping 319
Enterprise Entry #3297,2024/01/18,4887.61,15.74,0.21,completed,paypal,1,False,Inactive,Home,
Standard Document #3298,2024/01/03,3279.23,73.33,0.29,cancelled,credit_card,sim,sim,Regular,Home,Express delivery 868
Custom Document #3299,2025-06-21,3838.27,20.25,0.20,refunded,boleto,Y,N,New,Books,Gift wrap 666
Professional Record #3300,2024-02-01,181.87,42.91,0.21,cancelled,pix,true,YES,VIP,Sports,Pickup 949
Standard Product #3301,29/01/2024,2006.55,73.52,0.23,cancelled,boleto,true,1,Inactive,Sports,Gift wrap 287
Custom Service #3302,20241005,"1,517.27",89.06,0.04,cancelled,paypal,não,N,New,Clothing,Express delivery 689
Custom Service #3303,2024/11/13,"1,292.62",95.34,0.29,refunded,pix,NO,1,Regular,Home,Express delivery 874
Professional Asset #3304,2024-02-07,4223.27,2.82,0.29,cancelled,paypal,no,N,Inactive,Sports,Standard shipping 281
Basic Resource #3305,2025/04/20,"1,678.87",85.11,0.34,completed,pix,NO,true,Regular,Clothing,
Basic Product #3306,01/28/2024,"2,779.15",64.27,0.43,cancelled,paypal,true,não,New,Toys,Gift wrap 543
Standard Document #3307,07/02/2024,2618.76,29.27,0.50,pending,pix,sim,,Regular,Electronics,Express delivery 369
Advanced Item #3308,20/12/2025,357.99,90.64,0.26,refunded,pix,false,Y,,Books,Gift wrap 790
Custom Record #3309,20251031,1101.78,7.86,0.09,cancelled,pix,no,N,Regular,Books,Pickup 659
Premium Asset #3310,19/04/2024,"4,630.06",40.86,0.22,completed,debit_card,não,F,Inactive,Clothing,Standard shipping 125
Professional Product #3311,20251124,730.82,22.12,0.49,pending,paypal,yes,YES,Regular,Toys,Standard shipping 344
Advanced Entry #3312,2025/08/01,1052.47,13.38,0.07,refunded,pix,yes,yes,New,Electronics,Standard shipping 747
Professional Entry #3313,09/13/2024,930.95,86.00,0.06,refunded,boleto,1,no,New,Home,
Enterprise Asset #3314,2025/06/21,725.96,76.72,0.21,cancelled,pix,false,não,New,Home,Standard shipping 369
Enterprise Asset #3315,11/01/2025,903.63,78.67,0.39,cancelled,pix,0,sim,New,Toys,Express delivery 887
Custom Product #3316,06/04/2024,1589.64,14.07,0.14,cancelled,credit_card,T,no,Inactive,Sports,Standard shipping 553
Standard Asset #3317,2024/07/18,4276.80,78.52,0.23,pending,credit_card,Y,false,New,Electronics,Express delivery 421
Advanced Resource #3318,2024/09/15,"4,788.38",21.75,0.19,pending,pix,T,false,VIP,Electronics,Gift wrap 452
Enterprise Service #3319,12/15/2024,1953.86,39.73,0.27,refunded,paypal,NO,N,VIP,Electronics,
Advanced Entry #3320,2024-04-04,985.64,36.13,0.49,pending,credit_card,T,no,Regular,Sports,Pickup 162
Standard Product #3321,11/05/2025,1998.53,8.61,0.46,pending,boleto,no,no,Regular,Electronics,Standard shipping 38
Advanced Product #3322,04/03/2025,"2,857.88",74.48,0.45,pending,boleto,0,F,VIP,Clothing,Express delivery 395
Enterprise Product #3323,10/07/2025,713.13,75.38,0.16,pending,paypal,sim,yes,New,Toys,Standard shipping 351
Standard Resource #3324,2025/11/12,3971.46,20.34,,completed,debit_card,Y,1,VIP,Electronics,
Custom Document #3325,01/12/2026,"1,812.17",22.30,,completed,pix,NO,,Regular,Electronics,Standard shipping 908
Standard Resource #3326,2025-09-12,4367.61,58.96,0.47,completed,credit_card,True,YES,VIP,Home,
Premium Item #3327,13/05/2024,"1,042.08",93.35,,completed,pix,0,YES,Inactive,Electronics,Pickup 459
Premium Asset #3328,2025-02-10,1971.03,13.64,0.31,refunded,pix,no,,Regular,Electronics,
Advanced Entry #3329,20260115,3331.55,97.97,0.18,refunded,debit_card,N,false,Regular,Electronics,Pickup 915
Professional Entry #3330,2024/04/02,69.15,55.27,0.24,pending,credit_card,yes,no,Regular,Sports,Express delivery 150
Premium Record #3331,2026/01/27,"2,111.52",58.34,0.33,completed,paypal,não,false,Inactive,Clothing,
Basic Entry #3332,06/02/2024,1560.49,4.38,,pending,boleto,não,true,New,Books,Gift wrap 87
Advanced Item #3333,2024-10-02,3549.72,50.51,0.06,cancelled,debit_card,True,0,New,Toys,Standard shipping 614
Enterprise Entry #3334,2025-04-14,4324.32,70.50,,cancelled,debit_card,NO,Y,Regular,Sports,
Standard Asset #3335,03/10/2025,4896.79,32.08,,cancelled,pix,não,no,VIP,Clothing,
Custom Entry #3336,2024-10-28,999.58,43.14,0.38,cancelled,credit_card,False,no,VIP,Clothing,
Basic Document #3337,20240622,4961.90,29.39,0.24,pending,credit_card,Y,T,VIP,Sports,Express delivery 845
Basic Asset #3338,01/20/2026,517.90,48.18,0.22,completed,credit_card,não,no,Inactive,Clothing,Pickup 314
Advanced Entry #3339,2025-06-11,2305.63,31.58,0.31,pending,debit_card,NO,true,Inactive,Clothing,Standard shipping 618
Advanced Resource #3340,23/09/2025,"1,751.58",20.91,0.36,pending,debit_card,no,N,Inactive,Sports,Standard shipping 796
Advanced Record #3341,07/10/2024,1827.89,99.26,0.13,refunded,boleto,T,0,New,Home,Pickup 994
Basic Document #3342,02/10/2025,56.36,15.40,0.24,refunded,credit_card,T,0,New,Sports,Standard shipping 995
Standard Resource #3343,2025-10-17,2426.10,91.40,0.44,completed,paypal,1,yes,New,Clothing,Gift wrap 673
Custom Service #3344,2024/10/08,1053.69,65.82,0.27,cancelled,paypal,Y,,VIP,Clothing,Express delivery 914
Custom Resource #3345,20/12/2025,2674.30,20.38,0.37,cancelled,pix,F,False,VIP,Toys,Express delivery 118
Basic Asset #3346,2024/10/06,3687.89,39.84,0.38,refunded,credit_card,false,NO,VIP,Toys,
Standard Entry #3347,20250723,"4,325.02",93.39,0.14,refunded,pix,sim,N,Inactive,Clothing,Pickup 192
Advanced Document #3348,06/13/2025,3185.18,70.18,,cancelled,boleto,0,1,Regular,Books,Pickup 160
Custom Product #3349,04/27/2024,3601.60,46.10,0.24,completed,paypal,F,F,Inactive,Books,Gift wrap 150
Custom Entry #3350,01/08/2025,"4,025.99",48.83,0.26,cancelled,boleto,False,F,Inactive,Books,
Custom Asset #3351,10/13/2024,2113.47,2.33,0.31,completed,pix,0,Y,VIP,Electronics,Express delivery 975
Custom Record #3352,2024-03-29,3307.84,10.85,0.28,pending,debit_card,NO,True,Inactive,Clothing,Standard shipping 119
Standard Record #3353,2024/10/09,1153.52,30.26,,pending,pix,false,F,Regular,Sports,Pickup 224
Professional Product #3354,2024-05-02,4795.88,60.00,0.16,refunded,credit_card,no,Y,New,Toys,Express delivery 123
Professional Document #3355,27/03/2025,1839.85,79.03,0.28,cancelled,pix,false,1,New,Clothing,Gift wrap 810
Premium Resource #3356,2024-04-27,85.04,9.49,,completed,paypal,não,,Inactive,Home,Gift wrap 511
Advanced Asset #3357,2025/07/11,1529.72,87.15,0.44,completed,debit_card,F,NO,VIP,Toys,Pickup 44
Premium Service #3358,20240328,563.33,25.24,0.26,pending,pix,N,false,VIP,Electronics,Pickup 427
Enterprise Document #3359,2025/10/13,1214.78,75.92,0.34,cancelled,paypal,True,F,Regular,Sports,Gift wrap 999
Custom Document #3360,03/09/2024,"3,693.07",15.32,0.10,cancelled,debit_card,True,True,Inactive,Books,Standard shipping 594
Advanced Service #3361,2025-06-19,3895.26,67.69,0.16,pending,credit_card,Y,True,New,Books,Standard shipping 314
Standard Record #3362,20240917,621.29,16.61,0.07,completed,debit_card,false,,New,Toys,Gift wrap 765
Enterprise Resource #3363,20250624,"4,038.43",23.97,0.16,cancelled,boleto,no,não,Regular,Books,Pickup 2
Premium Document #3364,08/27/2025,3271.14,79.99,,cancelled,credit_card,false,F,New,Toys,Pickup 319
Advanced Resource #3365,2024-08-10,264.93,44.98,0.33,pending,pix,True,não,Inactive,Home,Express delivery 140
Premium Product #3366,2025-02-12,2114.19,81.08,0.08,pending,boleto,não,Y,New,Home,Express delivery 280
Advanced Service #3367,2024-01-09,2294.07,77.22,0.23,pending,paypal,N,não,Regular,Electronics,Pickup 788
Advanced Service #3368,2025/11/05,614.17,30.14,,refunded,debit_card,YES,true,Inactive,Sports,Standard shipping 508
Premium Item #3369,2025/03/10,392.61,69.46,0.02,refunded,paypal,YES,F,New,Home,
Basic Record #3370,2024-04-17,4525.10,26.84,0.28,completed,pix,N,Y,Regular,Clothing,Gift wrap 918
Advanced Entry #3371,2025/04/14,"3,114.04",81.14,0.24,pending,debit_card,True,1,Inactive,Clothing,
Standard Asset #3372,2025-08-05,2561.92,36.89,0.15,pending,pix,Y,False,Regular,Sports,
Enterprise Entry #3373,2024-08-26,3601.35,19.72,,pending,paypal,não,0,VIP,Sports,
Enterprise Entry #3374,2024/03/14,187.10,70.36,0.16,cancelled,credit_card,yes,T,Inactive,Books,Pickup 98
Advanced Item #3375,20241122,1025.58,41.15,0.08,completed,paypal,no,1,VIP,Home,
Basic Entry #3376,2025/01/14,1243.99,59.19,0.20,cancelled,paypal,True,T,Inactive,Electronics,
Standard Entry #3377,2025-04-02,4528.38,87.36,0.23,completed,boleto,F,NO,Inactive,Home,Gift wrap 236
Basic Item #3378,2024/06/29,4707.84,45.58,0.42,cancelled,boleto,True,,VIP,Sports,
Standard Entry #3379,20240820,1353.26,76.20,0.50,refunded,boleto,true,sim,Inactive,Toys,
Enterprise Service #3380,03/02/2024,1653.58,16.80,0.38,pending,paypal,não,F,Inactive,Toys,
Professional Item #3381,20240514,4333.22,67.42,0.34,completed,credit_card,sim,False,Regular,Books,Standard shipping 916
Basic Entry #3382,20240511,3155.60,53.83,0.24,cancelled,pix,sim,N,VIP,Books,Standard shipping 417
Standard Service #3383,02/01/2026,"4,987.09",76.09,0.04,cancelled,pix,sim,F,Regular,Electronics,Gift wrap 792
Enterprise Item #3384,20240822,4662.36,45.83,0.19,refunded,debit_card,yes,False,Inactive,Toys,Gift wrap 758
Advanced Asset #3385,2026-02-03,4320.29,15.66,0.16,refunded,debit_card,F,0,Regular,Electronics,Gift wrap 836
Advanced Product #3386,2024-04-17,2536.52,72.07,0.37,completed,pix,sim,YES,New,Books,Pickup 334
Enterprise Asset #3387,06/03/2024,"2,858.94",13.02,,pending,credit_card,false,1,VIP,Books,Gift wrap 267
Advanced Service #3388,20240603,3415.89,35.57,,pending,credit_card,YES,False,Inactive,Toys,Pickup 279
Standard Product #3389,20250211,1347.32,22.09,0.05,cancelled,credit_card,T,sim,Inactive,Books,
Basic Product #3390,20250120,"4,686.84",35.87,0.43,cancelled,credit_card,False,1,Regular,Toys,
Custom Asset #3391,08/10/2024,"1,881.41",98.18,,pending,boleto,1,false,VIP,Sports,
Basic Asset #3392,2025/09/23,445.00,15.47,0.08,completed,credit_card,sim,0,New,Electronics,
Basic Product #3393,07/09/2024,454.02,33.05,0.24,cancelled,debit_card,True,0,VIP,Books,
Custom Document #3394,2024/09/02,96.63,51.91,0.29,completed,boleto,NO,yes,Regular,Books,Gift wrap 115
Basic Entry #3395,2024/12/01,322.20,40.17,0.27,refunded,pix,False,False,VIP,Electronics,Standard shipping 775
Advanced Asset #3396,20250220,2635.16,50.74,0.04,pending,debit_card,0,sim,VIP,Sports,Pickup 818
Custom Entry #3397,2024-06-01,1182.22,34.14,0.50,completed,debit_card,Y,YES,Regular,Clothing,
Advanced Record #3398,07/01/2025,3233.39,16.37,0.34,refunded,paypal,não,true,New,Sports,Express delivery 585
Professional Asset #3399,26/05/2025,4970.96,76.86,,cancelled,debit_card,Y,T,Inactive,Sports,
Advanced Product #3400,11/01/2025,3475.69,84.74,,cancelled,debit_card,YES,NO,VIP,Home,
Standard Document #3401,06/30/2025,"4,241.49",95.99,0.03,cancelled,pix,no,False,Inactive,Clothing,Gift wrap 270
Advanced Product #3402,2024-07-27,102.09,88.66,0.28,cancelled,debit_card,sim,Y,New,Toys,Pickup 901
Enterprise Service #3403,12/17/2024,4407.32,74.41,0.30,cancelled,debit_card,YES,0,New,Electronics,Pickup 793
Enterprise Entry #3404,20250806,2975.21,32.31,0.18,cancelled,pix,N,true,Inactive,Books,Standard shipping 185
Professional Resource #3405,09/12/2025,"2,698.90",90.90,0.42,pending,credit_card,0,no,VIP,Electronics,
Standard Item #3406,2025/10/26,3010.49,42.45,0.07,refunded,pix,sim,YES,Inactive,Clothing,Standard shipping 918
Professional Item #3407,20250504,493.96,52.45,0.24,cancelled,credit_card,NO,,New,Home,
Basic Document #3408,20240719,50.56,70.04,0.12,cancelled,pix,NO,não,New,Books,Pickup 440
Advanced Record #3409,20250215,952.90,59.21,0.17,completed,debit_card,YES,NO,Inactive,Electronics,
Advanced Item #3410,2024-08-26,2117.40,36.60,0.14,cancelled,boleto,N,no,New,Electronics,Gift wrap 227
Standard Record #3411,07/23/2024,"2,326.89",73.56,,completed,credit_card,0,yes,Inactive,Clothing,Gift wrap 696
Enterprise Service #3412,08/07/2024,"3,061.68",18.27,0.38,cancelled,paypal,0,true,Inactive,Sports,Pickup 77
Advanced Resource #3413,10/14/2024,2900.09,72.38,0.18,completed,debit_card,NO,0,Inactive,Books,Standard shipping 45
Custom Record #3414,09/08/2025,565.91,85.82,0.13,cancelled,credit_card,1,sim,VIP,Clothing,
Standard Item #3415,20240226,2147.36,65.19,0.15,completed,debit_card,NO,não,Regular,Books,Pickup 440
Standard Service #3416,02/16/2024,649.92,1.38,0.34,cancelled,pix,yes,True,Inactive,Home,
Standard Asset #3417,2024-03-18,"1,521.11",78.92,,cancelled,pix,Y,não,New,Books,Gift wrap 768
Custom Document #3418,20250827,2433.60,17.02,,pending,boleto,Y,N,VIP,Toys,
Professional Product #3419,20240509,3832.38,59.67,0.22,pending,paypal,True,F,New,Toys,
Custom Asset #3420,2024-12-27,1152.52,23.80,0.30,completed,paypal,não,false,Inactive,Books,Gift wrap 757
Standard Item #3421,2026-01-04,"1,953.09",90.03,0.47,completed,boleto,true,não,New,Sports,
Premium Document #3422,05/19/2025,3665.42,36.81,0.47,refunded,credit_card,False,true,New,Home,Pickup 433
Standard Service #3423,15/07/2025,1199.39,3.72,0.16,completed,boleto,T,true,New,Books,Gift wrap 898
Standard Entry #3424,01/19/2026,"4,911.99",33.41,,completed,debit_card,NO,false,Regular,Toys,Express delivery 781
Advanced Product #3425,25/09/2025,"2,425.53",55.10,0.34,refunded,paypal,Y,não,New,Books,
Premium Document #3426,21/04/2025,2067.82,59.16,0.02,refunded,boleto,N,F,VIP,Sports,Gift wrap 560
Premium Entry #3427,14/07/2025,355.81,96.35,0.16,completed,boleto,true,NO,Regular,Books,
Professional Item #3428,04/25/2025,1566.58,18.70,0.25,refunded,debit_card,0,N,Inactive,Electronics,Gift wrap 199
Enterprise Service #3429,26/11/2024,"1,114.54",93.19,0.43,refunded,debit_card,YES,T,Regular,Home,Pickup 515
Enterprise Service #3430,20250613,"1,584.11",78.99,0.07,completed,debit_card,yes,sim,Inactive,Books,
Advanced Service #3431,20240908,3724.71,38.04,0.42,cancelled,credit_card,F,True,Inactive,Electronics,Gift wrap 933
Basic Product #3432,2025-04-03,1947.85,21.66,0.43,pending,pix,true,True,New,Home,Pickup 594
Enterprise Item #3433,2024/04/07,112.34,79.23,,cancelled,debit_card,não,true,VIP,Home,Pickup 41
Custom Service #3434,2024/04/16,4345.12,58.31,0.29,cancelled,pix,true,NO,Regular,Clothing,Gift wrap 473
Professional Asset #3435,03/11/2024,"3,412.94",14.93,0.49,completed,pix,1,no,Regular,Toys,Pickup 89
Custom Asset #3436,2024/09/19,"2,273.20",56.18,0.18,pending,boleto,YES,True,Regular,Books,
Professional Entry #3437,11/12/2025,1057.60,56.60,,completed,boleto,F,NO,VIP,Clothing,Pickup 62
Enterprise Asset #3438,2025-06-01,250.45,20.27,0.04,completed,pix,false,T,Regular,Home,Gift wrap 426
Standard Resource #3439,16/07/2024,"1,049.20",96.59,0.18,cancelled,boleto,NO,no,VIP,Electronics,Pickup 861
Professional Record #3440,09/01/2025,551.93,12.98,0.26,cancelled,pix,no,False,Regular,Sports,
Custom Product #3441,04/29/2025,2429.28,27.00,0.19,pending,paypal,N,N,Inactive,Sports,Gift wrap 566
Standard Service #3442,02/26/2024,1597.67,76.30,,cancelled,pix,não,,New,Toys,
Enterprise Item #3443,06/16/2024,155.49,6.84,,completed,pix,True,False,Inactive,Toys,Pickup 41
Premium Product #3444,20251105,2064.37,6.44,0.48,cancelled,paypal,true,yes,VIP,Clothing,Express delivery 747
Standard Product #3445,2026-01-19,4545.53,82.82,0.06,completed,paypal,sim,não,Regular,Home,
Premium Item #3446,2025-10-06,446.46,93.35,0.15,completed,paypal,False,N,Inactive,Books,Pickup 361
Professional Asset #3447,09/16/2024,2081.51,72.82,0.45,pending,credit_card,1,yes,New,Home,Express delivery 825
Standard Resource #3448,17/05/2024,318.57,79.10,0.10,refunded,credit_card,no,yes,VIP,Toys,Gift wrap 427
Premium Service #3449,2024-04-02,"2,577.19",3.51,0.32,refunded,boleto,yes,NO,Regular,Sports,
Basic Record #3450,03/29/2025,"4,312.01",82.35,0.45,pending,paypal,F,1,Inactive,Home,Pickup 639
Standard Item #3451,20240313,"2,457.94",32.78,0.36,pending,boleto,NO,N,New,Books,
Professional Resource #3452,11/01/2024,1162.72,17.37,0.29,pending,credit_card,True,NO,VIP,Home,
Premium Entry #3453,08/30/2025,335.43,90.62,0.08,completed,pix,F,F,Inactive,Clothing,Pickup 137
Enterprise Asset #3454,04/26/2024,2065.67,64.85,,cancelled,pix,no,F,New,Toys,Express delivery 329
Enterprise Document #3455,2024-12-20,4460.62,39.30,,refunded,debit_card,false,YES,Regular,Books,
Standard Entry #3456,01/17/2024,4242.55,46.34,0.39,completed,boleto,T,NO,Regular,Toys,
Basic Service #3457,2026/02/04,"3,134.45",48.64,,pending,paypal,não,YES,Inactive,Sports,Standard shipping 830
Premium Item #3458,2025-03-20,3087.31,87.86,,refunded,paypal,N,N,Inactive,Clothing,
Advanced Product #3459,30/08/2025,3055.96,96.71,0.27,completed,credit_card,T,yes,Regular,Sports,Standard shipping 331
Enterprise Entry #3460,05/10/2024,435.46,2.35,,pending,debit_card,F,False,New,Books,Express delivery 537
Custom Resource #3461,20240319,2093.52,1.07,0.44,cancelled,paypal,F,não,Inactive,Toys,Standard shipping 158
Professional Entry #3462,2024-08-27,2365.73,82.32,0.03,completed,debit_card,YES,False,Inactive,Books,
Premium Record #3463,02/16/2024,4118.70,78.37,0.45,pending,paypal,sim,false,VIP,Clothing,
Advanced Service #3464,2025/12/05,834.74,39.96,0.13,completed,pix,sim,NO,Inactive,Toys,Standard shipping 233
Advanced Entry #3465,2024/07/10,"4,410.34",51.64,0.40,pending,boleto,Y,sim,VIP,Home,
Standard Document #3466,20240605,3641.98,14.33,0.49,refunded,credit_card,N,não,VIP,Electronics,Pickup 590
Basic Service #3467,2024-05-17,2111.57,56.34,0.41,pending,boleto,sim,,New,Books,
Enterprise Service #3468,26/01/2026,4256.15,28.82,0.49,completed,debit_card,False,não,Regular,Toys,Standard shipping 899
Standard Asset #3469,20260210,1721.70,76.60,0.17,completed,credit_card,YES,yes,Regular,Sports,Standard shipping 979
Basic Product #3470,2024/02/10,2454.25,30.02,0.28,refunded,debit_card,yes,True,Regular,Home,Gift wrap 770
Advanced Item #3471,25/04/2025,1585.32,15.19,0.26,refunded,debit_card,não,,Regular,Clothing,Express delivery 375
Basic Asset #3472,2024-10-05,340.32,12.38,0.17,completed,paypal,False,YES,Regular,Books,Standard shipping 967
Standard Item #3473,12/01/2025,1951.21,87.90,0.25,completed,boleto,sim,false,VIP,Books,
Standard Product #3474,10/09/2025,119.07,54.67,0.29,completed,debit_card,T,yes,VIP,Books,Express delivery 653
Basic Product #3475,2024/03/30,2343.17,94.39,0.36,cancelled,pix,Y,no,,Electronics,Express delivery 753
Advanced Resource #3476,02/04/2025,"3,064.04",18.01,0.02,pending,pix,true,True,New,Books,Express delivery 211
Enterprise Service #3477,2025-12-10,1965.06,44.09,0.40,completed,paypal,False,False,VIP,Books,Gift wrap 691
Advanced Service #3478,24/02/2024,4660.23,93.46,0.31,cancelled,paypal,sim,T,VIP,Books,Pickup 681
Standard Item #3479,2025/08/09,3219.51,79.15,0.21,refunded,debit_card,NO,True,VIP,Toys,Standard shipping 208
Advanced Entry #3480,01/07/2025,1614.89,53.66,0.41,refunded,pix,sim,NO,Regular,Books,Express delivery 354
